#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B48834
#Date Time: 2025-12-02 15:17:36.308
#Start: 50000 Hz
#Stop: 200000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 100 ms
#MinPeriods: 16 
#Channel: Channel 4
#Range: 2.15288 V
#Offset: 2.73979e-05 V
#Relative: no

Frequency (Hz),Channel 4 Magnitude (dB)
151571.6566510398,-0.6476527779628087
152978.9693523992,-0.6931195355453179
154399.3486724336,-0.7478410196234462
155832.9159321,-0.7925901154584235
157279.7935787962,-0.8537996950333706
158740.10519682,-0.8964420796428703
160213.9755179244,-0.9668711591082777
161701.5304319724,-1.006022071835063
163202.8969976892,-1.074457107467419
164718.2034535146,-1.120223870794021
166247.5792285576,-1.189743137164401
167791.15495365,-1.238357421238386
169349.0624725055,-1.312677274053063
170921.43485298,-1.360055071086391
172508.4063984382,-1.433936084098135
174110.1126592249,-1.485036912438453
175726.6904442428,-1.557896266278491
177358.2778326381,-1.614920081773965
179005.0141855945,-1.683300019624653
180667.0401582365,-1.74691541388999
182344.4977116434,-1.816087842671538
184037.530124975,-1.885128527788426
185746.2820077097,-1.953274493473121
187470.8993119961,-2.030262804388547
189211.5293451192,-2.094318679183434
190968.3207820833,-2.170935694511121
192741.4236783104,-2.236223031371337
194530.9894824571,-2.307967746668988
196337.1710493509,-2.383624412211365
198160.1226530459,-2.454688743092507
200000,-2.540151029807066
