#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B48834
#Date Time: 2025-11-13 16:06:28.024
#Start: 1000 Hz
#Stop: 1e+07 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 100 ms
#MinPeriods: 16 
#Channel: Channel 4
#Range: 2.15288 V
#Offset: 2.73979e-05 V
#Relative: no
# coil1 test 2

Frequency (Hz),Channel 4 Magnitude (dB)
19054.60717963248,-4.100583027854233
20261.27012621143,-4.41793149128395
21544.34690031882,-4.749303169760076
22908.67652767774,-5.107724749624126
24359.40447292027,-5.453882813363879
25902.00204531322,-5.825278835976064
27542.28703338166,-6.207223359666281
29286.44564625237,-6.600475701798334
31141.05584446758,-7.011085602719307
33113.11214825911,-7.420080237357079
35210.05201684521,-7.843316054267666
37439.78389823811,-8.286283277785611
39810.71705534973,-8.7156344074454
42331.79328088211,-9.162416839818331
45012.52062061337,-9.631340176958261
47863.0092322638,-10.07918298450959
50894.00951518094,-10.54274969434214
54116.95265464637,-11.01333534536577
57543.99373371567,-11.48937507998201
61188.05757518219,-11.97200479034082
65062.88748655574,-12.45505431382022
69183.09709189362,-12.94230213416987
73564.22544596414,-13.43315135536031
78222.79563860029,-13.93028413045698
83176.37711026709,-14.42528693443397
88443.65191385998,-14.92627432519192
94044.48517263524,-15.43060234807979
100000,-15.93287096347773
106332.6571637162,-16.44090408089646
113066.3397949639,-16.94981142810885
120226.4434617413,-17.4639795547194
127839.9719463023,-17.97098124317366
135935.6390878526,-18.49945920929684
144543.9770745928,-19.00565240287098
153697.4515935271,-19.52192173580837
163430.5842723137,-20.04598304029346
173780.0828749376,-20.55660148068155
184784.9797422291,-21.08654582250463
196486.7789993468,-21.60755991012889
208929.6130854039,-22.13325575149888
222160.4091955812,-22.65087130068103
236229.0662634463,-23.18683332813518
251188.6431509579,-23.71093376585833
267095.5587558986,-24.25514276485815
284009.8047914214,-24.77911133941706
301995.1720402016,-25.30949533774097
321119.4909364824,-25.84464126920121
341454.8873833601,-26.3882522798897
363078.0547701014,-26.92641903795205
386070.5432153811,-27.49113270504979
410519.0671273078,-28.03872846079594
436515.8322401661,-28.56549375149815
464158.8833612778,-29.12653277421671
493552.4741394806,-29.6859784885204
524807.4602497729,-30.25379575176228
558041.7174769964,-30.81062119508251
593380.5862753281,-31.40011748461225
630957.344480193,-31.98686350344021
670913.7099554111,-32.58934977170934
713400.3750712564,-33.18721612669037
758577.5750291835,-33.80698383955994
806615.6921766135,-34.4302733386363
857695.8985908937,-35.07222547579076
912010.8393559097,-35.74430676673035
969765.3591082495,-36.4164187431258
1031177.274593055,-37.10596138623163
1096478.196143185,-37.83420813423111
1165914.401179832,-38.57785472729664
1239747.763028944,-39.37079169027951
1318256.738556407,-40.21524831844773
1401737.418346769,-41.1039470116173
1490504.643386196,-42.073180504829
1584893.192461114,-43.09241388008893
1685259.044750751,-44.18420718420275
1791980.722375334,-45.42284070570523
1905460.717963246,-46.72010338773353
2026127.012621143,-48.21974363209751
2154434.690031885,-49.90012191655011
2290867.652767772,-52.07269925200154
2435940.447292027,-54.61308565102379
2590200.204531325,-57.5940770387771
2754228.703338166,-60.14454946642427
2928644.564625237,-59.39118722664944
3114105.584446758,-56.75332304043198
3311311.214825911,-54.04161379740597
3521005.201684521,-51.96953065443811
3743978.389823811,-50.31892772799578
3981071.705534973,-48.92318547460427
4233179.328088207,-47.73522377814966
4501252.062061337,-46.78072087806025
4786300.923226385,-45.94886965808558
5089400.951518089,-45.22443448824225
5411695.265464637,-44.55919663081824
5754399.373371566,-44.02678504146088
6118805.757518219,-43.51909670964035
6506288.748655573,-43.10643159037411
6918309.709189363,-42.73195311242005
7356422.544596414,-42.43578116027335
7822279.56386003,-42.14961966194284
8317637.711026709,-41.94291312483044
8844365.191385999,-41.75681900629308
9404448.517263513,-41.61956446055174
10000000,-41.52336591015656
